sheet,group,site,year,doy_range,fill_rgb,colour_meaning,colour_exact,site_fill_rgb,site_colour_meaning,status,time_series,year_processed,staff,remarks
Campaign,EASTERN MINDANAO,NOML,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NOML,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NOML,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NOML,2017,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NOMA,2008,,FF274E13,Data to be retrieved,yes,,,False,False,,,False
Campaign,EASTERN MINDANAO,NOMA,2010,,FF274E13,Data to be retrieved,yes,,,False,False,,,False
Campaign,EASTERN MINDANAO,NOMA,2011,,FF274E13,Data to be retrieved,yes,,,False,False,,,False
Campaign,EASTERN MINDANAO,NOMA,2013,,FF6AA84F,Data available,yes,,,False,False,,,False
Campaign,EASTERN MINDANAO,NOMA,2015,,FF6AA84F,Data available,yes,,,False,False,,,False
Campaign,EASTERN MINDANAO,NOMA,2017,,FF6AA84F,Data available,yes,,,False,False,,,False
Campaign,EASTERN MINDANAO,NMMB,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,Pending,Pending,,,Converting
Campaign,EASTERN MINDANAO,NMMB,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,Pending,Pending,,,Converting
Campaign,EASTERN MINDANAO,NMMB,2012,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,Pending,Pending,,,Converting
Campaign,EASTERN MINDANAO,NMMB,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,Pending,Pending,,,Converting
Campaign,EASTERN MINDANAO,NMMB,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,Pending,Pending,,,Converting
Campaign,EASTERN MINDANAO,NMSF,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMSF,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMSF,2012,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMSF,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMSF,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMSF,2016,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMB,2007,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMB,2010,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMB,2011,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMB,2013,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMB,2015,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMB,2017,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMB,2023,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SMMM,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMMM,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMMM,2012,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMMM,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMMM,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMMM,2016,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOME,2007,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOME,2010,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOME,2011,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOME,2013,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOME,2015,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOME,2017,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOME,2023,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMG,2007,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMG,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMG,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMG,2013,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMG,2015,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMG,2017,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMD1,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,False
Campaign,EASTERN MINDANAO,SMD1,2012,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,False
Campaign,EASTERN MINDANAO,SMD1,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,False
Campaign,EASTERN MINDANAO,SMD1,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,False
Campaign,EASTERN MINDANAO,SMD1,2016,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,False
Campaign,EASTERN MINDANAO,SMD1,2017,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,False
Campaign,EASTERN MINDANAO,TAGB,2008,,FF274E13,Data to be retrieved,yes,,,Processing,Processing,,,To retrieve
Campaign,EASTERN MINDANAO,TAGB,2010,,FF274E13,Data to be retrieved,yes,,,Processing,Processing,,,To retrieve
Campaign,EASTERN MINDANAO,TAGB,2011,,FF274E13,Data to be retrieved,yes,,,Processing,Processing,,,To retrieve
Campaign,EASTERN MINDANAO,TAGB,2013,,FF6AA84F,Data available,yes,,,Processing,Processing,,,To retrieve
Campaign,EASTERN MINDANAO,TAGB,2015,,FF6AA84F,Data available,yes,,,Processing,Processing,,,To retrieve
Campaign,EASTERN MINDANAO,TAGB,2017,,FF6AA84F,Data available,yes,,,Processing,Processing,,,To retrieve
Campaign,EASTERN MINDANAO,SOMA,2007,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMA,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMA,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMA,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMA,2015,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMA,2017,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMH,2007,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMH,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMH,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMH,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMH,2015,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMH,2017,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMH,2023,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDT,2010,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SMDT,2012,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SMDT,2014,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SMDT,2016,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMK,2007,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMK,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMK,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMK,2015,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMK,2016,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMK,2017,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDM,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDM,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDM,2012,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDM,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDM,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDM,2016,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMI,2007,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,True,True,,,False
Campaign,EASTERN MINDANAO,SOMI,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,True,True,,,False
Campaign,EASTERN MINDANAO,SOMI,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,True,True,,,False
Campaign,EASTERN MINDANAO,SOMI,2015,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,True,True,,,False
Campaign,EASTERN MINDANAO,SOMI,2017,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,True,True,,,False
Campaign,EASTERN MINDANAO,SOMD,2007,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,Finished,Finished,,,Complete
Campaign,EASTERN MINDANAO,SOMD,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,Finished,Finished,,,Complete
Campaign,EASTERN MINDANAO,SOMD,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,Finished,Finished,,,Complete
Campaign,EASTERN MINDANAO,SOMD,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,Finished,Finished,,,Complete
Campaign,EASTERN MINDANAO,SOMD,2015,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,Finished,Finished,,,Complete
Campaign,EASTERN MINDANAO,SOMD,2017,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,Finished,Finished,,,Complete
Campaign,EASTERN MINDANAO,SOMJ,2007,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMJ,2010,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMJ,2011,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMJ,2013,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMJ,2015,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMJ,2017,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMJ,2023,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMM,2007,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMM,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMM,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMM,2013,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMM,2015,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMM,2017,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOMF,2007,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMF,2010,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMF,2011,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMF,2013,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMF,2015,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMF,2016,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,SOMF,2023,,FF6AA84F,Data available,yes,,,,,,,
Campaign,EASTERN MINDANAO,DULA,2013,,FF6AA84F,Data available,yes,FFFF9900,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,DULA,2017,,FF6AA84F,Data available,yes,FFFF9900,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOML,2007,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOML,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOML,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOML,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOML,2015,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SOML,2017,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,CAMI,2017,,FF6AA84F,Data available,yes,FFFF9900,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDB,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDB,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDB,2012,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDB,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDB,2014,SMB1,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMDB,2016,SMB1,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMAB,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMAB,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMAB,2012,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMAB,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMAB,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMCO,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMCO,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMCO,2012,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMCO,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMCO,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NMCO,2016,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NOMZ,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,NOMZ,2015,CGN1,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMSK,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMSK,2012,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMSK,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCL,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCL,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCL,2012,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCL,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCL,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCP,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCP,2011,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCP,2012,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCP,2013,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,SMCP,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,EASTERN MINDANAO,TUBY,2015,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTA,2009,,FF274E13,Data to be retrieved,yes,,,,,2014-2019,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTA,2010,,FF274E13,Data to be retrieved,yes,,,,,2014-2019,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTA,2012,,FF274E13,Data to be retrieved,yes,,,,,2014-2019,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTA,2013,,FF274E13,Data to be retrieved,yes,,,,,2014-2019,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTA,2014,,FF6AA84F,Data available,yes,,,,,2014-2019,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTA,2016,,FF6AA84F,Data available,yes,,,,,2014-2019,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTA,2018,,FF6AA84F,Data available,yes,,,,,2014-2019,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTC,2009,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTC,2010,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTC,2012,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTC,2013,,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTC,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTC,2016,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTC,2018,DGOS,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTF,2009,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTF,2010,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTF,2012,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTF,2014,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTF,2016,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTF,2018,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTF,2023,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTF,2026,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTB,2009,,FF274E13,Data to be retrieved,yes,,,False,False,,,False
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTB,2010,,FF274E13,Data to be retrieved,yes,,,False,False,,,False
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTB,2012,,FF274E13,Data to be retrieved,yes,,,False,False,,,False
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTB,2013,,FF274E13,Data to be retrieved,yes,,,False,False,,,False
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTB,2014,,FF6AA84F,Data available,yes,,,False,False,,,False
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTB,2018,,FF6AA84F,Data available,yes,,,False,False,,,False
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTB,2019,,FF6AA84F,Data available,yes,,,False,False,,,False
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTG,2009,,FF274E13,Data to be retrieved,yes,,,Pending,Pending,,,To retrieve
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTG,2010,,FF274E13,Data to be retrieved,yes,,,Pending,Pending,,,To retrieve
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTG,2012,,FF274E13,Data to be retrieved,yes,,,Pending,Pending,,,To retrieve
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTG,2013,,FF274E13,Data to be retrieved,yes,,,Pending,Pending,,,To retrieve
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTG,2014,,FF6AA84F,Data available,yes,,,Pending,Pending,,,To retrieve
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTG,2016,,FF6AA84F,Data available,yes,,,Pending,Pending,,,To retrieve
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTG,2018,,FF6AA84F,Data available,yes,,,Pending,Pending,,,To retrieve
Campaign,COTABATO-SINDANGAN CAMPAIGN,CTE1,2009,COTE,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,CTE1,2010,COTE,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,CTE1,2012,COTE,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,CTE1,2013,COTE/CTE1,FF274E13,Data to be retrieved,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,CTE1,2014,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,CTE1,2016,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,CTE1,2018,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,CTE1,2019,,FF6AA84F,Data available,yes,FFFF0000,Error/Old site/Obsolete,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTH,2009,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTH,2010,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTH,2014,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTH,2016,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,COTH,2018,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,KIBU,2013,,FF274E13,Data to be retrieved,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,KIBU,2014,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,KIBU,2016,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,KIBU,2018,,FF6AA84F,Data available,yes,,,,,,,
Campaign,COTABATO-SINDANGAN CAMPAIGN,KIBU,2019,,FF6AA84F,Data available,yes,,,,,,,
